,tanggal,sentiment,topic,text
11294,11/21/21,positif,experience,naik argo wilis alhamdulillah makin cantik cepat aman nyaman tepat itulah kereta api prama dan prami ramah semakin mantap lah pokonya terima kasih kereta api indonesia persero argowilis kai
11295,11/21/21,positif,lain,keren deh ada sosialisasi tentang anti pelecehan seksual di transportasi umum semoga transportasi umum semakin aman dan nyaman digunakan oleh railfriends
11296,11/21/21,netral,lain,tolong balas dm min
11297,11/21/21,netral,jadwalrute,min saya mau melakukan perjalanan dengan ka jayakarta hari ini dari pasar senen ke surabaya gubeng kalau saya naik dari bekasi apa boleh
11298,11/21/21,netral,lain,lilis teh siapa saya teh tidak kenal adek nya akang ya
11299,11/21/21,netral,syarat,antigen di stasiun yogyakarta sudah ada belum ya
11300,11/21/21,netral,syarat,min apa rapid test tersedia di gubeng baru apa lama untuk waktunya jam berapa min
11301,11/21/21,netral,lain,yah sayang sekali min dibuka lagi dong
11302,11/21/21,netral,syarat,di stasiun kroya adanya kak untuk antigen minggu lalu dari sana juga
11303,11/21/21,netral,lain,min cek dm ya terima kasih
11304,11/21/21,netral,lain,ok terima kasih juga kak
11305,11/21/21,netral,lain,kalo ga sekolah gimana min
11306,11/21/21,netral,syarat,min layanan antigen di stasiun gambir sampai pukul berapa ya
11307,11/21/21,netral,syarat,min kalo naik kereta dari bekasi ke bandung harus antigen ga
11308,11/21/21,netral,lain,makasi banyak min
11309,11/21/21,netral,syarat,min kalau belum vaksin ga boleh naik kereta ya
11310,11/21/21,netral,lain,min cek dm
11311,11/21/21,netral,syarat,selamat pagi pelajar berusia 17 tahun yang belum memiliki ktp apakah bisa menggunakan kartu keluarga status vaksinasi sudah vaksin dosis kedua
11312,11/21/21,netral,syarat,min antigen di stasiun poncol jam berapa ya
11313,11/21/21,netral,syarat,punten min mau tanya layanan antigen di stasiun kediri buka sampai jam berapa ya
11314,11/21/21,netral,lain,ok setiap hari ya min
11315,11/21/21,netral,lain,oke oke jadi tidak ngeh pisan up up halo minta tolong bantu jelaskan salah satu pertanyaan mbak mbak customermu ini terima kasih
11316,11/21/21,netral,syarat,halo admin pelayanan antigen di stasiun pasar senen operasional waktu nya bagaimana ya apakah jam 6 pagi sudah bisa
11317,11/21/21,netral,syarat,baik kakuntuk perjalanan dari prupuk ke pasar senin apa masih pakai tes antigen
11318,11/21/21,netral,lain,min kalo cek hasil lulus seleksi ka wisata nanti liatnya di mana ada email balasan atau tidak
11319,11/21/21,netral,lain,min mau tanya kalo cek pengumuman lulus seleksi nya nanti liat dimana
11320,11/21/21,netral,syarat,min antigen di stasiun kutoarjo buka dari jam berapa sampai jam berapa ya min
11321,11/21/21,netral,lain,mas kode booking sama barcode nya di tutupin saja atau tweet nya dihapus takut disalahgunakan nanti
11322,11/21/21,netral,syarat,izin menyampaikan min swab antigen di smt jeda waktu antara ambil sampai dan terima hasil relatif lama padahal person yang terlibat banyak sebagai bandingan swab antigen di surabaya gubeng dan surabaya pasar turi saya rasa sangat cepat prosesnya semoga pelayanan lebih baik ke depannya makasih
11323,11/21/21,netral,lain,mohon cek dm
11324,11/21/21,netral,lain,terdaftar di nar itu berarti sudah terhubung dengan aplikasi pedulilindungi ya
11325,11/21/21,netral,lain,baik min terima kasih
11326,11/21/21,netral,lain,ga ada jarak mbak cel occupancy 80 kalau ga salah random
11327,11/21/21,netral,lain,langsung colek
11328,11/21/21,netral,lain,bulan ini tanggal 25 november lewat traveloka
11329,11/21/21,netral,ticketing,selamat pagi admin saya ingin menghapus akun kai access saya mohon bantuannya
11330,11/21/21,netral,lain,nanti diundang neng lilis
11331,11/21/21,netral,syarat,min mau tanya pelayanan antigen di stasiun purwokerto dilayani jam berapa sampai jam berapa ya
11332,11/21/21,netral,syarat,min di stasiun cilacap ada fasilitas antigen kah
11333,11/21/21,netral,experience,alhasil ada beberapa penumpang yang udah ke gerbong 2 bagian depan harus berbondong bondong jalan ke gerbong 2 bagian belakang dst buat ke luar kereta padahal kan pada bawa koper dsb ya repot cuy sementara di gerbong belakang yang tanpa penumpang aja kena peron tuh
11334,11/21/21,netral,ticketing,terima kasih atas sarannya min kira kalo di restart tiket saya bisa hilang apa tidak min
11335,11/20/21,netral,lain,cek dm sayang
11336,11/20/21,netral,lain,balai yasa lainnya selain sg yaitu balai yasa kiaracondong balai yasa cirebon prujakan balai yasa manggarai balai yasa tegal balai yasa yogyakarta pengok balai yasa padang balai yasa lahat balai yasa pulubrayan kai121 kai121 balaiyasa
11337,11/20/21,netral,syarat,layanan rapid test di gambir sampai jam berapa ya
11338,11/20/21,netral,syarat,min mau tanya tes antigen di staisun kircon sampai jam berapa ya
11339,11/20/21,netral,syarat,harga antigen di stasiun kiaracondong berapa ya
11340,11/20/21,netral,syarat,halo min untuk tes antigen di stasiun pasar senen buka sampai jam berapa ya
11341,11/20/21,netral,lain,fyi aku naik ka gajayana min
11342,11/20/21,netral,aturan,btw baby ga bisa ditidurkan di stroller kah jadi harus dipangku ya
11343,11/20/21,positif,pelayanan,teruntuk bapak petugas di stasiun cibungur yang sangat baik hati sudah memberi pinjaman payung secara sukarela dikala hujan sore hari ini terima kasih banyak pak semoga sehat selalu yaaa terharu akutu tunggu kita kesana lagi ya
11344,11/20/21,netral,aturan,min nanya lagi aku ga pernah naik kereta ini bawa baby bisakah bawa stroller
11345,11/20/21,netral,lain,terima kasih banyak min
11346,11/20/21,netral,syarat,halo min apakah perjalanan dari lempuyangan ke purwokerto perlu tes antigen
11347,11/20/21,netral,lain,min sumpah spill ini lagu apa kalo di krl saya terngiang ngiang banget min plis
11348,11/20/21,netral,lain,aku iri pas malam minggu lagi bye
11349,11/20/21,netral,syarat,min kalo hasil antigennya pake dari sekolah gimana bisa tidak kebetulan senin di sekolah saya ada swab antigen dan malamnya saya berangkat ke jogja
11350,11/20/21,netral,syarat,min kalo naik kereta dari stasiun tawang semarang boleh ga kalo antigen di daerah yogyakarta terima kasih
11351,11/20/21,netral,lain,terima kasih min
11352,11/20/21,netral,lain,salah satu stasiun tertua di indonesia di lintas tengah pulau jawa yang masih terjaga keasliannya stasiun gundih
11353,11/20/21,netral,lain,admin tolong cek dm ya
11354,11/20/21,netral,lain,stasiun bandung
11355,11/20/21,netral,lain,ok terima kasih infonya
11356,11/20/21,netral,ticketing,pemesanan online bisa langsung 5 orang tidak min kok maximal 4 orang
11357,11/20/21,netral,syarat,halo min apakah di stasiun tasikmalaya tersedia layanan untuk antigen
11358,11/20/21,netral,syarat,anak 3 tahun tetap harus swab antigen kah
11359,11/20/21,netral,syarat,min aku mau perjalanan ke solo pp dari kepanjen apakah di stasiun kepanjen menyediakan tes swab
11360,11/20/21,netral,syarat,untuk antigen stasiun jatibarang bukanya sampai jam berapa ya min
11361,11/20/21,netral,lain,wah baik terima kasih atas informasinya ya min have a nice saturday night
11362,11/20/21,netral,lain,min cek dm ya thanks
11363,11/20/21,netral,syarat,jadwal kereta jam 1150 harus tiba di stasiun jam berapa ya karena mau antigen juga disana
11364,11/20/21,netral,lain,untuk tanggal 4 desember ka dhoho
11365,11/20/21,netral,lain,min cek dm ya thanks
11366,11/20/21,netral,lain,malam min minta tolong cek dm ya
11367,11/20/21,netral,ticketing,coba admin tes dengan pesan 1 tiket pakai hp android dan videokan kalo sekadar menyampaikan bahasa template sudah cek tidak ada kendala dan ga ada video sulit dibuktikan min terima kasih sebelumnya
11368,11/20/21,netral,lain,baru pertama naik kereta ini udah lama keles
11369,11/20/21,netral,ticketing,ini sudah dilakukan berkali kali tidak hanya di 1 hp di beberapa hp tidak berhasil bahkan sudah uninstall dan install ulang koneksi sangat stabil youtube resolusi 1080p tanpa buffering jadi masalahnya dimana
11370,11/20/21,netral,syarat,min untuk harga test rapid antigen di stasiun pasar seneng berapa ya dan hasil test tersebut keluarnya berapa lama terima kasih
11371,11/20/21,netral,lain,tolong dicek lagi min
11372,11/20/21,netral,lain,min tolong cek dm thanks
11373,11/20/21,netral,ticketing,beli tiket ka lokal surabaya malang di kai access kok tidak ada ya min
11374,11/20/21,netral,lain,min tolong cek dm
11375,11/20/21,netral,syarat,malam mohon info apakah tersedia test antigen di stasiun maos stasiun cilacap untuk saat ini dan jam oprasional terima kasih
11376,11/20/21,netral,lain,di stasiun gambir min
11377,11/20/21,netral,syarat,selamat malam min apa tes antigen di stasiun bisa untuk perjalanan umum tertutup khusus perjalan ka saja ya lokasi surabaya
11378,11/20/21,netral,syarat,malam min untuk tes antigen di stasiun pasar senen mulai beroperasi jam berapa ya
11379,11/20/21,netral,lain,motor min
11380,11/20/21,netral,lain,oke deh min
11381,11/20/21,netral,jadwalrute,min mau tanya saya pesan tiket ka gajayana dari stasiun malang kota lama mau naik dari stasiun malang kota baru apakah bisa thank you min
11382,11/20/21,netral,jadwalrute,kereta dari cikini ke bekasi terakhir jam berapa
11383,11/20/21,netral,syarat,hai team mau tanya ya besok saya akan naik kereta dari stasiun lempuyangan hanya saja lokasi menginap lebih dekat ke stasiun tugu jika saya mau antigen di stasiun tugu apakah bisa
11384,11/20/21,netral,ticketing,baik terima kasih ya sudah pesan tiket pasar senen pasar turi pp sih tapi bisa jadi yang dari pasar turi dibatalkan tadi saya lihat di aplikasi kai access ada menu pembatalan dan menu ubah jadwal kalau menu ubah jadwal cuma berlaku untuk yang harganya sama ya
11385,11/20/21,netral,syarat,malam mohon info apakah di stasiun cilacap ataupun maos tersedia fasilitas tes antigen untuk saat ini terima kasih
11386,11/20/21,netral,fasilitas,min info dong tarif parkir menginap di stasiun bandung
11387,11/20/21,netral,lain,stasiun pasar senen min tiketnya dijadwal hari jumat malam tanggal 3 desember 2021
11388,11/20/21,netral,lain,okay min terima ksih banyak atas informasinya
11389,11/20/21,netral,fasilitas,kenapa di stasiun tulungagung tidak disediakan parkir 24 jam
11390,11/20/21,netral,lain,seperti indahnya pelangi yang datang dan pergi tanpa dinanti seperti pertemuan singkat kita di kota pahlawan surabaya 20 november 2021
11391,11/20/21,netral,syarat,min mau tanya antigen di gambir sampai jam berapa
11392,11/20/21,netral,syarat,malam min mau nanya untuk antigen di stasiun itu hasilnya keluar berapa lama ya lalu untuk waktu tesnya dibuka dari jam berapa ya makasih sebelumnya
11393,11/20/21,netral,syarat,kak untuk tes antigen di stasiun lempuyangan yogyakarta hari ini sampai jam berapa yaterima kasih
11394,11/20/21,netral,syarat,min mau nanya dong kalo saya antigen dari luar bukan saat pembelian tiket gapapa ga
11395,11/20/21,netral,ticketing,minta info min untuk pembelian tiket dari rangkasurabaya pasar turitung ke merak apa harus melakukan booking via internet atau bisa beli langsung di loket stasiun rangkas bitung surabaya pasar turitung terima kasih
11396,11/20/21,netral,syarat,mau tanya kalau perjalanan malam sekitar jam 2055 terus antigen nya sekitaran jam 2000 di stasiun kira antigen di stasiun cepet keluar ga hasilnya
11397,11/20/21,netral,lain,sudah saya balas mohon untuk di respon
11398,11/20/21,netral,lain,min cek dm dong
11399,11/20/21,netral,jadwalrute,min mau tanya kereta airlangga bisa naik dari bekasi stasiun bekasi bulan bulan atau bekasi timur
11400,11/20/21,netral,fasilitas,halo apakah tersedia layanan parkir inap di stasiun ketapang banyuwangi
11401,11/20/21,netral,lain,halo tolong cek dm ya min
11402,11/20/21,netral,ticketing,min untuk kereta bogor sukabumi sudah bisa beli online kah
11403,11/20/21,netral,syarat,katanya mah gausah asal sudah vaksin dan ada aplikasi pedulilindungi
11404,11/20/21,negatif,lain,lihatlah revolusi mental lainnya mental perbudakan dalih magang untuk jadi cleaning service yang digaji uang saku coba jelasin ini maksudnya praktek apa
11405,11/20/21,netral,lain,loh masnya sebelahan sama saya kok saya nga ngeh ya
11406,11/20/21,netral,ticketing,min kalo kaya gini aku ga dapet kursi atau gimana ya
11407,11/20/21,netral,lain,saya di kereta 7 seat 8a min sebelah orang ini
11408,11/20/21,netral,lain,mantap template
11409,11/20/21,netral,ticketing,minta info min untuk pembelian 2 jam sebelum keberangkatan apa ada tarif khusus kereta kertanegara jogjakediri
11410,11/20/21,netral,syarat,selamat malam untuk rapid antigen apakah diwajibkan pesan tiket ka terlebih dulu
11411,11/20/21,netral,syarat,selamat malam untuk informasi seputar layanan test rapid antigen di stasiun silakan dapat follow dan mentionsdm terima kasih
11412,11/20/21,netral,fasilitas,kalo udah turun apa masih ada tindak lanjutnya saya penasaran aja sekitar jam 6 sore kondekturnya saya sms ga ada respon soalnya
11413,11/20/21,negatif,lain,gimana jal mentri aja tidak di tanggapi
11414,11/20/21,netral,lain,kereta api ranggajati stasiun ka purwokerto kai121
11415,11/20/21,netral,lain,malam sudah saya dm ya kak
11416,11/20/21,netral,lain,saya juga heran setiap kali naik bis ada aja orang yang lagi nelpon suaranya keras banget menganggu yang lain sih
11417,11/20/21,netral,lain,eh aku kira ibu ibu maaf mas minusnya bus cuma 1 tidak bisa berak in the bus doang
11418,11/20/21,negatif,pelayanan,gimana tu pak bekasi sudah bisa 12 kereta masih dikasih 8 aja jalur sudah tiga mohon dievaluasi lagi pak mereka kan bayar juga ga gratis pelayanan harus semaksimal mungkin lah
11419,11/20/21,netral,lain,ayo bu besok besok naik bus aja dengan harga yang sama udah dapet kursi empuk nyaman legrest service makan dan waktu tempuh yang singkat juga karena udah full toll kalo malam tidur nyenyak lampu redup bantal dan selimut tersedia main main kesini bu
11420,11/20/21,netral,fasilitas,saran aja nih buat agar stiker pelankan suara dan alat elektronik anda itu ditaruh pada tiap deret kursi dan mudah terbaca masih ada orang yang merasa kalau nelpon itu sekereta harus tahu atau ikut rapat kereta sembrani jam 1900
11421,11/20/21,netral,lain,ga ada respon
11422,11/20/21,netral,aturan,maksud pertanyaannya ini gimana kalo eksekutif tidak boleh kalo ekonomi di anggap wajar ini masalah kebersihan dan kenyamanan loh
11423,11/20/21,netral,syarat,halo layanan swab antigen di stasiun weleri untuk perjalanan ke pasar senen bisa tidak yaa
11424,11/20/21,netral,fasilitas,fasilitas kelas ekonomi dan eksekutif perbedaannya apa
11425,11/20/21,netral,lain,malam railmin cek dm ya
11426,11/20/21,netral,aturan,selamat malam kak maaf mau tanya ka pramex boleh bawa kucing tidak kucing nya dalam box terima kasih
11427,11/20/21,netral,syarat,halo mau bertanya jika sudah melakukan vaksin pertama tapi sertifikat belum muncul di aplikasi apakah bisa
11428,11/20/21,netral,lain,admin bisa liat dm
11429,11/20/21,netral,jadwalrute,halo selamat malam saya ingin memastikan untuk keberangkatan tanggal 25 ini dari stasiun bekasi ke kediri apakah ada
11430,11/20/21,netral,lain,kereta nomor 7 kursi 8a
11431,11/20/21,netral,lain,mohon diinfo nomor telp aktif stasiun malang kota baru
11432,10/04/21,netral,lain,boleh skalian sertifikat toeflnya juga ya kak
11433,10/04/21,netral,syarat,halo kak mau tanya untuk sekarang perjalanan dari bandung ke surabaya harus tetap antigen atau cukup sertifikat vaksin aja
11434,10/04/21,netral,lain,kapok we di mention pakai bahasa inggris ngerti ga
11435,10/04/21,netral,syarat,halo min kalau dari surabaya ke mojokerto apkah harus pakai tes swab up
11436,10/04/21,netral,ticketing,kenapa eksekutif j gabisa dipesen ya min
11437,10/04/21,netral,lain,rentang tanggal 16 sampai 20
11438,10/04/21,netral,syarat,permisi mau tanya lokasi swab antigen di stasiun gubeng ada di gubeng lama atau baru ya
11439,10/04/21,netral,jadwalrute,jadwal kereta dari bekasi ke yogyakarta gaada kah min
11440,10/04/21,netral,lain,ini kenapa ya semenjak masuk ka unggulan jadi susah mesen eksekutif j
11441,10/04/21,netral,lain,ok berarti 23 dan 24 itu berhadapan ya
11442,10/04/21,netral,aturan,sampai kapan min aturan ini mall saja sekarang memperbolehkan anak di bawah 12 tahun masuk
11443,10/04/21,netral,lain,keburu mateng
11444,10/04/21,netral,lain,siap thank you min happy duty
11445,10/04/21,negatif,lain,akun udah bilang tolol
11446,10/04/21,netral,lain,bodo amat
11447,10/04/21,netral,lain,ditahan pengen naik argo bromo nabung
11448,10/04/21,netral,lain,oke min saya sudah input data tolong dicek ya min terima kasih
11449,10/04/21,netral,syarat,min kalo di stasiun pemberangkatan tidak ada fasilitas swab antigen boleh pake hasil swab dari puskesmas makasih
